,region,year,unit_type,main_gks,additional,ministry_mvd,ministry_defence,map_region,id,num_all,num_partial,num_defence_all,num_defence_service,num_defence_disability,num_defence_lost,num_mvd_all,num_mvd_service,num_mvd_disability,num_mvd_lost,pens_total,pens_age,pens_disability,pens_service,pens_social,pens_lost,pens2livmin,cpi,working,population,urban,unempl,grppc
643,Костромская область,2013,1,        Костромская область,        Костромская область,Костромская область,        Костромская область,Kostroma,33,223,209,7225,5953,557,715,4868,3918,669,281,9472.8,,,,,,164,107.43,374693,657648,70.8,4.9,211383.4
644,Костромская область,2014,1,        Костромская область,        Костромская область,Костромская область,        Костромская область,Kostroma,33,224,,7134,5869,567,698,4938,4019,648,271,10257.5,,,,,,159.5,110.95,366933,655390,71.3,4.3,223884.2
645,Костромская область,2015,1,        Костромская область,        Костромская область,Костромская область,        Костромская область,Kostroma,33,225,211,7031,5772,529,730,5176,4283,626,267,11379.2,12079,7323.1,,7776.7,8184.8,155.6,112.89,358683,652920,71.5,5.3,245940.9
646,Костромская область,2016,1,        Костромская область,        Костромская область,Костромская область,        Костромская область,Kostroma,33,226,211,6949,5660,501,788,5688,4800,596,292,16722.9,17391.1,12540.4,,13111,13445.2,216.9,106.08,351082,649804,71.9,5.5,247313.7
647,Костромская область,2017,1,        Костромская область,        Костромская область,Костромская область,        Костромская область,Kostroma,33,227,212,6863,5530,479,854,,,,,12622.6,13356,8005.5,,8204.2,9213.9,162.1,102.11,343565,645741,72.2,5.3,
648,Краснодарский край,1994,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,,,,,,,,,,,,,,,,,2760170,4980816,54.12,,
649,Краснодарский край,1995,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,,,,,,,,,,,,,,,136.4,,2793050,5048425,54.15,,
650,Краснодарский край,1996,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,,,,,,,,,,,,,,,144.9,,2826017,5095254,54.16,,8455.9
651,Краснодарский край,1997,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,,,,,,,,,,,,,,,156.3,,2850537,5121498,53.82,,8538.6
652,Краснодарский край,1998,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,,,,,,,,,377.3,,,,,,120.8,,2884916,5129472,53.82,,10063.7
653,Краснодарский край,1999,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,44744,32338,3644,8762,,,,,489.9,,,,,,106.7,,2930819,5131959,53.71,,19267.7
654,Краснодарский край,2000,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,46263,33426,3735,9102,,,,,795.5,,,,,,92.7,,2974155,5133111,53.52,12.8,26713.9
655,Краснодарский край,2001,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,46315,33814,3539,8962,,,,,1095,,,,,,101.1,,3006935,5132207,53.52,10.9,34912.4
656,Краснодарский край,2002,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,45214,34134,2975,8105,,,,,1397,,,,,,108.5,115.92,3041131,5125744,53.49,7.6,42477.6
657,Краснодарский край,2003,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,44980,34361,2837,7782,,,,,1666.8,,,,,,113,110.74,3071386,5117381,53.5,10.2,48572.8
658,Краснодарский край,2004,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,45648,34955,2713,7980,,,,,1891.3,,,,,,107.7,112.16,3091767,5116904,52.8,8.7,61291.7
659,Краснодарский край,2005,1,        Краснодарский край,        Краснодарский край,Краснодарский край,        Краснодарский край,Krasnodar,34,,,45558,35314,2486,7758,,,,,2378.2,,,,,,110.3,112.33,3110191,5123077,52.8,7.4,72794.1
